ID,Location Type,Species,Common Name,Space Type,Address,Street,Side,DBH,# of stems,Height,Space length,Space Width,Overhead Utilities,Hardscape,Cultivar,Date,Notes,X Coordinate,Y Coordinate,x,y
267950,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,34.8,1,60,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64873864,39.32003123,1411710.6713448465,602336.6669692546
267951,Park,Liriodendron tulipifera,tuliptree,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,42.8,1,70,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64890216,39.31988904,1411664.6074605882,602284.6966007501
267952,Park,Fagus grandifolia,"beech, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,28.7,1,60,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64900484,39.31959478,1411635.9703787565,602177.4058048427
267953,Park,Prunus serotina,"cherry, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,9,3,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 3,-76.6490214,39.32006874,1411630.6222923398,602350.0216013342
267954,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,21,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH Estimated,-76.64937515,39.31975315,1411530.984040171,602234.6894829273
267955,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,14,2,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64895517,39.3202539,1411649.1012580097,602417.5349177569
267956,Park,Fagus grandifolia,"beech, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,41.4,1,80,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.6487574,39.32056097,1411704.6205039173,602529.5950610936
267957,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,5.7,1,20,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64980392,39.31997699,1411409.3648608476,602315.7519848347
267958,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,43,1,65,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64893362,39.32036913,1411655.0362855047,602459.5279439986
267959,Park,Quercus x,"oak, hybrid",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,2,1,15,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64881232,39.32051292,1411689.1510466784,602512.0321040899
267960,Park,Sassafras albidum,sassafras,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,25,1,30,>20,>20,None,None, ,"7/24/2017, 8:00 PM",vines >50%; DBH Estimated,-76.64941096,39.3200878,1411520.3846519291,602356.5409452617
267961,Park,Lagerstroemia indica,"crapemyrtle, common",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,5,5,8,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 2,-76.65017533,39.32017631,1411304.0084442645,602387.9473785013
267962,Park,Ginkgo biloba,ginkgo,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,26.6,1,50,>20,>20,None,None, ,"7/24/2017, 8:00 PM",remove weed trees,-76.64979505,39.32023098,1411411.5200402588,602408.2731252611
267963,Park,Quercus coccinea,"oak, scarlet",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,25.8,1,40,>20,>20,None,None, ,"7/24/2017, 8:00 PM",crown dieback,-76.64967335,39.32039254,1411445.7227277607,602467.2516818345
267964,Park,unknown tree,unknown tree,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,10.8,1,35,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64898844,39.32053333,1411639.295831427,602519.2745436728
267965,Park,Fraxinus americana,"ash, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,26,3,40,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64898226,39.32078829,1411640.6869047582,602612.1490298361
267966,Park,Lagerstroemia indica,"crapemyrtle, common",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,5,4,7,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 2,-76.65040968,39.3202517,1411237.601752922,602415.1523765922
267967,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,43.3,1,40,>20,>20,None,None, ,"7/24/2017, 8:00 PM",hollow; cavity or decay; crown dieback,-76.64930155,39.32074607,1411550.4174002558,602596.4207148403
267968,Park,Fagus grandifolia,"beech, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,23.5,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.6491835,39.32039861,1411584.30086267,602469.9941304177
267969,Park,Platanus x acerifolia,"planetree, London",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,3.4,1,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64868667,39.32064328,1411724.5171176791,602559.6520875841
267970,Park,Acer rubrum,"maple, red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,6,1,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64949556,39.32072333,1411495.5615388453,602587.9286058396
267971,Park,Fraxinus americana,"ash, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,9.6,1,35,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64901831,39.3206879,1411630.6291820854,602575.5431319177
267972,Park,Fraxinus americana,"ash, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,8.3,1,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM",serious decline,-76.64919744,39.32088526,1411579.674887672,602647.2316368371
267973,Park,Ginkgo biloba,ginkgo,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,27.8,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM",poor structure,-76.6499638,39.32040744,1411363.5316191763,602472.3612516671
267974,Park,Fraxinus americana,"ash, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,8.8,1,30,>20,>20,None,None, ,"7/24/2017, 8:00 PM",serious decline,-76.64927184,39.32082219,1411558.716268167,602624.1795175821
267975,Park,Cercis canadensis,"redbud, eastern",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,9,1,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at .5,-76.64889535,39.32105221,1411664.9053602517,602708.370622173
267976,Park,Platanus x acerifolia,"planetree, London",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,7.8,1,30,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64899645,39.3210827,1411636.260076344,602719.3646946698
267977,Park,Ilex opaca,"holly, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,4,1,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 2,-76.64903796,39.32093637,1411624.7226978391,602666.023265928
267979,Park,Cercis canadensis,"redbud, eastern",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,5.4,1,15,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 3,-76.64892958,39.32098436,1411655.3177810013,602683.6209997535
267980,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,49.5,1,70,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64752763,39.31922559,1412054.4170484245,602044.5468185842
267981,Park,Platanus x acerifolia,"planetree, London",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,17.7,1,40,>20,>20,None,None, ,"7/24/2017, 8:00 PM",vines >50%,-76.64936722,39.32122143,1411531.1713757515,602769.4938594997
267982,Park,Acer rubrum,"maple, red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,4,1,15,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 3,-76.64786801,39.31907904,1411958.3234085888,601990.7965980023
267983,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,26,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64769408,39.31933494,1412007.170423761,602084.1920805126
267984,Park,unknown tree,unknown tree,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,2.5,1,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64775914,39.31919076,1411988.968688503,602031.6068838388
267985,Park,Fagus grandifolia,"beech, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,28,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64798383,39.31937938,1411925.1338424236,602100.0637679249
267986,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,58.3,1,80,>20,>20,None,None, ,"7/24/2017, 8:00 PM",large leader or limb decay,-76.64780084,39.31965135,1411976.52284725,602199.3230838329
267988,Park,Quercus alba,"oak, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,37.8,1,65,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64811347,39.31958595,1411888.167380929,602175.1620429158
267989,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,16.8,1,35,>20,>20,None,None, ,"7/24/2017, 8:00 PM",cavity or decay,-76.64837198,39.31953097,1411815.1061753333,602154.8553249985
267990,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,18.3,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.648333,39.31967525,1411825.9316130131,602207.449379921
267991,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,23,1,50,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64845129,39.31990387,1411792.1462475061,602290.5899616778
267992,Park,Fraxinus pennsylvanica,"ash, green",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,12.2,1,30,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 1,-76.64870774,39.31953894,1411720.1027564257,602157.3917372525
267993,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,27.5,1,50,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64875385,39.31997141,1411706.451537013,602314.8618947566
267994,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,25.8,1,40,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64890724,39.31982627,1411663.2606785,602261.8311609179
267995,Park,Liriodendron tulipifera,tuliptree,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,45.6,1,80,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64918397,39.31968561,1411585.1643780023,602210.2958309203
267996,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,20,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM",crotch split; one stem falling,-76.64907409,39.32009203,1411615.684002012,602358.4474375099
267997,Park,Liriodendron tulipifera,tuliptree,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,36.5,1,80,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64885732,39.32031795,1411676.6930663437,602440.9702383429
267998,Park,Crataegus spp.,"hawthorn, spp.",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,10,1,15,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64935257,39.31987659,1411537.199250847,602279.6749572605
268000,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,12,2,50,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64883072,39.32043786,1411684.0519755036,602484.672578752
268001,Park,Fagus grandifolia,"beech, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,30,1,50,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64912923,39.32028565,1411599.8126426786,602428.909566924
268002,Park,Sassafras albidum,sassafras,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,29,1,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM",vines >50%; DBH Estimated; remove weed trees,-76.64956814,39.32006525,1411475.9460925013,602348.1548071653
268003,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,1.6,1,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64887206,39.32052168,1411672.2383508384,602515.1593944281
268004,Park,Acer platanoides,"maple, Norway",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,14.9,1,30,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64985589,39.32028982,1411394.223815009,602429.6382400095
268005,Park,Lagerstroemia indica,"crapemyrtle, common",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,5,5,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 2,-76.65027658,39.3201969,1411275.3342890143,602395.338767916
268006,Park,Prunus serotina,"cherry, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,15,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64887,39.32058273,1411672.7357251793,602537.3965546787
268007,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,28.5,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64953788,39.32042674,1411484.002834931,602479.8556592613
268008,Park,Quercus rubra,"oak, northern red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,42.2,1,65,>20,>20,None,None, ,"7/24/2017, 8:00 PM",cavity or decay,-76.64940351,39.32070862,1411521.6231665015,602582.6700861752
268009,Park,Prunus serotina,"cherry, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,7,1,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 3,-76.64894724,39.32077634,1411650.6107694209,602607.8340778351
268010,Park,Quercus coccinea,"oak, scarlet",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,4.5,1,15,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.65038283,39.32032249,1411245.1014098376,602440.9656451792
268011,Park,Platanus x acerifolia,"planetree, London",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,2.7,1,15,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64873611,39.32070304,1411710.4469358474,602581.3643145114
268012,Park,Fagus grandifolia,"beech, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,23,1,50,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64911822,39.32040106,1411602.7667050064,602470.958039254
268013,Park,Acer rubrum,"maple, red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,6.7,1,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.6494581,39.32079865,1411506.0539719164,602615.4046007544
268014,Park,Ilex opaca,"holly, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,2.9,1,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64906458,39.32088844,1411617.2584739178,602648.537080422
268015,Park,Acer rubrum,"maple, red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,5.2,1,30,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64891738,39.32065045,1411659.2370645106,602562.0129752606
268016,Park,Fraxinus americana,"ash, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,43.5,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64936168,39.32092975,1411533.1484059244,602663.260476172
268017,Park,Acer platanoides,"maple, Norway",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,21,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64992054,39.32047676,1411375.6726710051,602497.6568047553
268018,Park,Ilex opaca,"holly, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,3.5,1,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 2,-76.64909144,39.32091265,1411609.6262713373,602657.3257767558
268019,Park,Cercis canadensis,"redbud, eastern",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,4.8,1,7,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at .5,-76.64886398,39.32102297,1411673.8223371804,602697.7561420947
268020,Park,Cercis canadensis,"redbud, eastern",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,5,1,7,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 2,-76.64894455,39.32105056,1411650.9887214303,602707.7144555002
268021,Park,Platanus x acerifolia,"planetree, London",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,6,1,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64903439,39.32111565,1411625.4802422523,602731.324644506
268022,Park,Fraxinus americana,"ash, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,11.8,1,30,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64928143,39.32112204,1411555.582088083,602733.3866482526
268023,Park,Fraxinus americana,"ash, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,13.2,1,35,>20,>20,None,None, ,"7/24/2017, 8:00 PM",leaning,-76.64936842,39.32136365,1411530.6336471736,602821.2926404178
268024,Park,Liriodendron tulipifera,tuliptree,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,1.5,1,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 3,-76.64783378,39.31898747,1411968.1353968382,601957.4810478389
268025,Park,Fagus grandifolia,"beech, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,35,1,65,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64756075,39.31937116,1412044.8429205865,602097.5312926769
268026,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,24.7,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.6478611,39.31929116,1411959.9802294225,602068.0631757528
268027,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,21.2,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64777394,39.31933825,1411984.5717156678,602085.3101885021
268028,Park,Acer rubrum,"maple, red",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,4,1,20,>20,>20,None,None, ,"7/24/2017, 8:00 PM",downed but still alive,-76.64804391,39.3192372,1411908.3369600028,602048.2118375003
268029,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,19.5,1,35,>20,>20,None,None, ,"7/24/2017, 8:00 PM",cavity or decay,-76.64776376,39.31956689,1411987.1314218342,602168.6007043421
268031,Park,Fraxinus pennsylvanica,"ash, green",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,37.8,1,60,>20,>20,None,None, ,"7/24/2017, 8:00 PM",crown dieback,-76.64844614,39.31963376,1411793.9822018445,602192.2125337571
268032,Park,Aesculus hippocastanum,horsechestnut,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,45.5,1,65,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64816702,39.31970149,1411872.8531070948,602217.1849247515
268033,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,29.7,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.6486717,39.31962579,1411730.179507926,602189.0645741671
268034,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,19.7,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64837713,39.31962898,1411813.5116903335,602190.5461985022
268035,Park,Pinus strobus,"pine, eastern white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,18.7,1,60,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64879949,39.32010968,1411693.3472325057,602365.1757705063
268036,Park,Aesculus hippocastanum,horsechestnut,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,28.5,1,60,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64857179,39.31994052,1411758.0029430836,602303.8087672591
268037,Park,Pinus strobus,"pine, eastern white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,20,1,50,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64896119,39.32011649,1411647.5901061743,602367.4776031673
268038,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,27.7,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64872335,39.31983351,1411715.2743540108,602264.6654728353
268039,Park,Quercus lyrata,"oak, overcup",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,6.5,1,25,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 3,-76.64920655,39.31984748,1411578.5498899221,602269.2297681719
268040,Park,Tilia americana,"linden, American",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,28,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 3,-76.64911623,39.31971589,1411604.2863870114,602221.3975147605
268041,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,9.5,1,40,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64885933,39.32046276,1411675.9227266759,602493.7106184214
268042,Park,Platanus x acerifolia,"planetree, London",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,6.9,1,35,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64873238,39.32039481,1411711.9324971735,602469.1007595062
268043,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,20,1,40,>20,>20,None,None, ,"7/24/2017, 8:00 PM",vines >50%; DBH Estimated,-76.64957448,39.3201486,1411474.0366475135,602378.5090771765
268044,Park,Quercus coccinea,"oak, scarlet",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,4.4,1,15,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64995477,39.32004956,1411366.5864030868,602342.0203050077
268045,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,9,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64888545,39.32043244,1411668.5756285042,602482.6410867572
268046,Park,Robinia pseudoacacia,"locust, black",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,16,5,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64915363,39.32015449,1411593.092839837,602381.1094656736
268047,Park,Fraxinus pennsylvanica,"ash, green",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,29.6,1,45,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.65007012,39.32016724,1411333.786928013,602384.7574242502
268048,Park,Lagerstroemia indica,"crapemyrtle, common",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,6,4,10,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH at 2,-76.65029607,39.32024508,1411269.752935335,602412.8643234223
268049,Park,unknown tree,unknown tree,Open/Unrestricted,900,DRUID PARK LAKE DR,Front,45,1,55,>20,>20,None,None, ,"7/24/2017, 8:00 PM",DBH Estimated; vines >50%,-76.64945017,39.32051335,1411508.6943865865,602511.4950316697
268050,Park,Fraxinus pennsylvanica,"ash, green",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,17.8,1,50,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64888339,39.32059308,1411668.9332393408,602541.1547492594
268051,Park,Quercus alba,"oak, white",Open/Unrestricted,900,DRUID PARK LAKE DR,Front,42.6,1,65,>20,>20,None,None, ,"7/24/2017, 8:00 PM", ,-76.64952813,39.32063053,1411486.4749428332,602554.0936997533
